"name","untreated_mean","untreated_pct_rank","treated_mean","treated_pct_rank"
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.3.2.1",0.287488732024758,2.56053437239076,0.345993373193663,51.2766332100722
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.1.1",0.289213064710492,5.73337044252714,0.348720536255411,53.0198978693432
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.3.1",0.28832851499111,4.03562482605065,0.361143517966596,64.3247050537066
"2.2.2.1.2.2.2.2.2.1.2.1.2.1.1.2.1.2.1.2.2.2",0.294156870167064,18.6195379905372,0.364066802602305,67.2477548864237
"1.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.332150695312646,93.2646813247982,0.372040707580319,74.3264659270998
"3.2.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.329814482696891,90.0083495686056,0.319407831492877,26.0433174854728
"2.1.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.330111781929148,90.6763150570554,0.32766483041441,36.8726888536714
"2.3.2.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.32860067602676,87.865293626496,0.332039045170291,41.4509596759993
"2.2.1.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.308377004021654,64.5699972168105,0.311367646726843,14.1222046134883
"2.2.3.1.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.340099784706165,98.7475647091567,0.327408586926846,36.5733403768269
"2.2.2.2.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.33923213204229,98.469245755636,0.334975786033048,43.7753125550273
"2.2.2.1.1.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.337743184746227,97.9126078485945,0.33956706788954,47.2266244057052
"2.2.2.1.3.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.32825806187282,87.0581686612858,0.321295645298572,28.1563655573164
"2.2.2.1.2.1.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.335262790399824,96.7993320345116,0.333857449561347,42.9477020602219
"2.2.2.1.2.3.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.329437557947407,89.5630392429724,0.321588624380735,28.5965839056172
"2.2.2.1.2.2.4.2.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.330527329791157,91.4277762315614,0.31599225193584,20.4789575629512
"2.2.2.1.2.2.3.1.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.330737443446802,91.7339270804342,0.338686176697362,46.539883782356
"2.2.2.1.2.2.3.3.2.1.2.1.2.1.1.2.2.2.2.2.2.1",0.329615081925895,89.785694405789,0.325069386375121,33.4389857369255
"2.2.2.1.2.2.3.2.1.1.2.1.2.1.1.2.2.2.2.2.2.1",0.331118930672363,92.1514055107153,0.325740242402736,34.4426835710512
